,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,totalSeasons
803,Memory Games,2018,N/A,11 Nov 2018,85 min,Documentary,"Janet Tobias, Claus Wehlisch","Janet Tobias, Claus Wehlisch","Yanjaa Wintersoul, Nelson Dellis, Johannes Mallow, Simon Reinhard",Glimpse into the brain's vast potential for memorization through the eyes of four competitive memory athletes as they share techniques and insights.,"English, German, Swedish, Mongolian","Germany, USA, Sweden",N/A,https://m.media-amazon.com/images/M/MV5BMjgyNzJmYmEtY2EwNC00ZmY2LTllYzktNDY3ZmIwZjNlMDIxXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,217,tt9235070,movie,N/A,N/A,N/A,N/A,True,,
804,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
805,Adam Devine: Best Time of Our Lives,2019,N/A,18 Jun 2019,58 min,Comedy,Jay Karas,Adam Devine,Adam Devine,"Frenetic comic Adam Devine talks teen awkwardness, celebrity encounters, his ""Pitch Perfect"" audition and more in a special from his hometown of Omaha.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNjFiNjYwNGEtYmJmNy00N2UwLWI4MTItNTgxMTA5NWRmOGMxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,745,tt10376844,movie,18 Jun 2019,N/A,Netflix,N/A,True,,
806,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
807,The Missing,2019,N/A,31 Oct 2019,65 min,"Adventure, Horror",Ranjeet S. Marwa,"Gurnam Marwa (additional material), Gurnam Marwa (story editor), Ranjeet S. Marwa (story)","Craig Edwards, Theodore Griffiths, Glen Hannah, Gurnam Marwa","After his best friend Mikey goes missing, Karl goes on a search mission to find him in the supposed woodlands he was last seen in. During his search, things take an unexpected turn and Karl...","None, English",UK,N/A,https://m.media-amazon.com/images/M/MV5BYTUxZTliYWYtMTBmNy00NmFmLWE2YzMtZmExYTk5MzhiYmUzXkEyXkFqcGdeQXVyMjA3NDg1MDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]",N/A,4.2,32,tt10617150,movie,N/A,N/A,N/A,N/A,True,,
808,Maggie,2018,N/A,07 Oct 2018,88 min,"Comedy, Drama",Ok-seop Yi,"Gyo-hwan Koo, Ok-seop Yi","Gyo-hwan Koo, Ju-Young Lee, So-Ri Moon",She wants to believe for everything.,Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BNjgwYTAxYjEtZjVhNy00MmQ5LTg4OWMtODE3MzA0NDVjMzQzXkEyXkFqcGdeQXVyNjgzMjQ0MTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,64,tt9000062,movie,N/A,N/A,N/A,N/A,True,,
809,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
810,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
811,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
812,Aggretsuko,2018–,TV-14,20 Apr 2018,15 min,"Animation, Comedy, Drama, Music, Musical, Romance",N/A,N/A,"Kaolip, Komegumi Koiwasaki, Maki Tsuruta, Shingo Kato",A socially awkward accountant deals with her annoying co-workers by chugging beer and singing death metal.,"English, Japanese",Japan,N/A,https://m.media-amazon.com/images/M/MV5BMTg3MjE4NDY1Nl5BMl5BanBnXkFtZTgwMjg4MzA0NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,"3,748",tt8019444,series,,,,,True,,2
813,Jessica Jones,2015–2019,TV-MA,20 Nov 2015,56 min,"Action, Crime, Drama, Sci-Fi, Thriller",N/A,Melissa Rosenberg,"Krysten Ritter, Rachael Taylor, Eka Darville, Carrie-Anne Moss","Following the tragic end of her brief superhero career, Jessica Jones tries to rebuild her life as a private investigator, dealing with cases involving people with remarkable abilities in New York City.",English,USA,Won 1 Primetime Emmy. Another 9 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BM2QyNmZkNTYtZWQyZi00NDhhLWEzMDItYmIzY2U4ZWVmOWNhXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,"185,248",tt2357547,series,,,,,True,,3
814,Oprah Winfrey Presents: When They See Us Now,2019,TV-14,12 Jun 2019,61 min,Talk-Show,Mark Ritchie,N/A,"Asante Blackk, Ava DuVernay, Caleel Harris, Ethan Herisse","Oprah Winfrey talks with the exonerated men once known as the Central Park Five, plus the cast and producers who tell their story in ""When they see us""",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMGU2YjVmYTctMTg5Ny00MGMwLTlmOTEtMDYyZDVkNDRkNmMwXkEyXkFqcGdeQXVyMjcyNDA3MDU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,"1,695",tt10484298,movie,N/A,N/A,N/A,N/A,True,,
815,Leila,2019–,N/A,14 Jun 2019,48 min,"Drama, Sci-Fi",N/A,Urmi Juvekar,"Huma Qureshi, Rahul Khanna, Siddharth, Leysha Mange","In a near-future world where an oppressive regime segregates society, one woman skirts the system to search for the daughter taken from her years ago.",Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BZjJkOWE2OTgtZDU3Zi00OGRiLTljNGQtM2I5YTBiZDM3OGNjXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,"6,899",tt9337588,series,,,,,True,,N/A
816,Murder Mystery,2019,PG-13,14 Jun 2019,97 min,"Action, Comedy, Crime, Mystery, Romance",Kyle Newacheck,James Vanderbilt (screenplay),"Adam Sandler, Jennifer Aniston, Luke Evans, Terence Stamp","A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.","English, French",USA,1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BNTA2YTI5YjUtZWI4Zi00NWQ5LWFiYmEtOTBmNTUyNDAwNjllXkEyXkFqcGdeQXVyNjIzNzM4NzA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.0,"83,760",tt1618434,movie,14 Jun 2019,N/A,Netflix,N/A,True,,
817,Trinkets,2019–,N/A,N/A,30 min,"Crime, Drama",N/A,"Amy Andelson, Emily Meyer, Kirsten Smith","Brianna Hildebrand, Kiana Madeira, Quintessa Swindell, Brandon Butler",An unexpected friendship forms when three teenage girls meet in Shoplifters Anonymous.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzg2MGNmZDUtOWMyNi00NTczLTlhYjQtNjQxODgzNWEzMzljXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,"3,845",tt9134194,series,,,,,True,,1
818,Awake: The Million Dollar Game,2019–,N/A,14 Jun 2019,N/A,Game-Show,N/A,N/A,James Davis,24 hours. Zero rest. 1 million dollars on the line. Awake: The Million Dollar Game.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYWQzNGY1NzctZTY4My00Y2Q2LTg3ZGItM2ZiZjA3NWEwYzM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,470,tt10370956,series,,,,,True,,N/A
819,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
820,Life Overtakes Me,2019,TV-PG,14 Jun 2019,39 min,"Documentary, Short","John Haptas, Kristine Samuelson",N/A,"Henry Ascher, Nadja Hatem, Mikael Billing, Karl Sallin","In the grip of trauma, hundreds of refugee children in Sweden withdraw from life's uncertainties into a coma-like illness called Resignation Syndrome.","Swedish, Ukrainian, English","Sweden, USA",Nominated for 1 Oscar. Another 2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNDg4OTFjNGUtNGIwYi00NTM0LWIzODEtOTI5ODljOTA5OTE5XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,"1,341",tt9204606,movie,14 Jun 2019,N/A,Netflix,N/A,True,,
821,Well-Intended Love,2019,N/A,17 Jan 2019,45 min,"Drama, Romance",N/A,N/A,"Wang Shuang, Kaicheng Xu",A third-rate actress with leukemia becomes entangled with CEO Ling because she needs him for treatment. In order to receive bone marrow transplant sooner and to continue her career as an ...,Chinese,China,N/A,https://m.media-amazon.com/images/M/MV5BZDE4OTFhNTQtYTkyYS00NTJlLWFlMmQtOTA0Y2MzYmQyMGYxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,418,tt9886950,series,,,,,True,,N/A
822,Charité at War,2019–,N/A,14 Jun 2019,N/A,"Drama, History",N/A,N/A,"Sarah Bauerett, Susanne Böwe, Mala Emde, Artjom Gilz",A German hospital in 1943 has to deal with the effects of WWII and the cruel policies of the Nazi regime.,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTZiNmRmZmMtN2JkMC00ZDlhLWFjZTctZjM5ZDk3OGJmODA2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,490,tt10383456,series,,,,,True,,1
823,Yankee,2019–,TV-MA,14 Jun 2019,40 min,Drama,N/A,Diego Enrique Osorno,"Pablo Lyle, Ana Layevska, Pamela Almanza, Sebastián Ferrat","On the run from the police, an Arizona man crosses into Mexico and gets deeply involved in drug trafficking, with the help of modern technology.",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BMzhjNTE1Y2MtMmE0OC00MjIyLWEyYWYtZmMxODYxZmYxNzYxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,402,tt9046782,series,,,,,True,,1
824,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
825,Kakegurui,2018–2019,N/A,14 Jan 2018,24 min,"Drama, Mystery, Thriller",N/A,N/A,"Minami Hamabe, Ruka Matsuda, Natsume Mito, Aoi Morikawa",A gambling prodigy comes to an elite school run by games and turns the order upside down.,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BYTg3MTZlOTgtMmQxNy00OWI1LTgyY2EtMDJlMjY4ODlmZDg0XkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,400,tt7691766,series,,,,,True,,2
826,Jinn,2019–,N/A,13 Jun 2019,30 min,"Drama, Fantasy, Horror, Sci-Fi",N/A,N/A,"Salma Malhas, Sultan Alkhail, Hamzeh Okab, Aysha Shahaltough",An Arabic-language coming-of-age series with elements of the supernatural.,"English, Arabic",Jordan,N/A,https://m.media-amazon.com/images/M/MV5BMTQ4OGMzYjYtYjQxMS00MTg2LWE1MjEtZGIwMTQ1MTE1OWMxXkEyXkFqcGdeQXVyMzIzNDgyMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}]",N/A,3.5,"8,823",tt8923396,series,,,,,True,,1
827,Savage Raghda,2018,N/A,06 Jan 2018,90 min,Family,Mahmoud Karim,Loay Elsayed,"Bayyumi Fuad, Ramez Galal, Riham Haggag","The film takes place in the context of a comedy about the young Ismail , who works in a beauty center, and accidentally discover that one of the directors of the search for a new face, ...",Arabic,Egypt,N/A,https://m.media-amazon.com/images/M/MV5BMzVhNTFmODEtOGFhMy00NDZiLTg0YjItYzU0ZTE4ZGQ4ZjViXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,222,tt8898498,movie,N/A,N/A,N/A,N/A,True,,
828,Flimflam,2016,N/A,11 Sep 2016,90 min,"Comedy, Family",Khalid Marie,Menna Fawzi,"Ahmed Helmy, Donia Samir Ghanem, Sabreen, Bayyumi Fuad","Noor and Leila must to assume the role of the couple who spending their honeymoon in ""Sharm el-Sheikh"" because of Accommodation they decided to exploit.",Arabic,Egypt,N/A,https://m.media-amazon.com/images/M/MV5BMGFhNDM1Y2EtYmJkNi00MWE0LWFmNjctNDIzZmY1NWZhZDE3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,945,tt5999382,movie,N/A,N/A,N/A,N/A,True,,
829,Convict,2014,Not Rated,21 Jan 2014,110 min,"Action, Crime, Drama","David Field and George Basha, George Basha",George Basha,"George Basha, Richard Green, Brian Ellison, David Field","Sent to prison because of manslaughter, Ray is challenged both physically and mentally by a sadistic prison boss.",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BMTgwOTg3MTI4MF5BMl5BanBnXkFtZTcwMTMzMDI1OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,"1,237",tt2893780,movie,N/A,N/A,N/A,N/A,True,,
830,The Right One,2011,N/A,14 Jul 2011,101 min,"Action, Drama",Mauricio Alcaino,Mauricio Alcaino,"Mauricio Alcaino, Maria Astudillo, Luis Isaac Canales, Italo Castillo",Alex deals with a dangerous criminal with bad results. Desperate he needs the help of a person who has become and urban legend for those in need.,English,Chile,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,13,tt1994591,movie,N/A,N/A,N/A,N/A,True,,
831,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
832,The Cell,2017,N/A,01 Sep 2017,126 min,"Action, Drama, Thriller",Tarek Alarian,Salah El Gehiny,"Ahmed Ezz, Samer al Masri, Mohamed Mamdouh, Mohamed",The events revolve around a special operations officer who deals with more than one terrorist operation and is hunting down terrorist cells. The film shows security forces' efforts to ...,Arabic,Egypt,N/A,https://m.media-amazon.com/images/M/MV5BOTE3OTNmMDMtY2UzZi00NjkxLTg3ZTgtMDYwODIyOTk3M2YwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,"1,169",tt7025210,movie,N/A,N/A,N/A,N/A,True,,
833,Luka Chuppi,2019,Not Rated,01 Mar 2019,126 min,"Comedy, Romance",Laxman Utekar,Rohan Shankar,"Kartik Aaryan, Kriti Sanon, Aparshakti Khurana, Pankaj Tripathi",It tells the story of a television reporter in Mathura who falls in love with a headstrong woman.,Hindi,India,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BY2MwM2ZhNTItMzkwNi00MTQxLTljMDAtZTk1YmU2M2YzNGVmXkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",N/A,6.3,"6,652",tt8908002,movie,N/A,N/A,N/A,N/A,True,,
834,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019,TV-MA,12 Jun 2019,142 min,"Documentary, Biography, History, Music",Martin Scorsese,N/A,"Bob Dylan, Allen Ginsberg, Patti Smith, Martin von Haselberg","In an alchemic mix of fact and fantasy, Martin Scorsese looks back at Bob Dylan's 1975 Rolling Thunder Revue tour and a country ripe for reinvention.",English,USA,2 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BZjNlODJmY2QtYWI3MS00NmY3LTg0NmItMjAyOTBiOWMyNGFiXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.7,"3,940",tt9577852,movie,12 Jun 2019,N/A,Netflix,N/A,True,,
835,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
836,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
837,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
838,RuPaul's Drag Race Holi-Slay Spectacular,2018,N/A,07 Dec 2018,N/A,Reality-TV,Nick Murray,N/A,"RuPaul, Michelle Visage, Ross Mathews, Todrick Hall","'RuPaul's Drag Race' brings back eight fan favorites to compete for the title of America's first ""Drag Race Xmas Queen.""",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZGI2ZTA5YzYtNDQ0OS00NjVhLWFkYzEtYmZiYTE0ZjAwZDAwXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,754,tt9217660,movie,N/A,N/A,N/A,N/A,True,,
839,Rules Don't Apply,2016,PG-13,23 Nov 2016,127 min,"Comedy, Drama, Romance",Warren Beatty,"Warren Beatty (screenplay by), Warren Beatty (story by), Bo Goldman (story by)","Steve Tom, Paul Sorvino, Peter Mackenzie, Ivar Brogger","The unconventional love story of an aspiring actress, her ambitious driver, and their eccentric boss, the legendary billionaire Howard Hughes.",English,USA,Nominated for 1 Golden Globe. Another 3 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTc0MTk4MTI1M15BMl5BanBnXkFtZTgwOTIxMDQ0MDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,5.7,"8,577",tt1974420,movie,28 Feb 2017,"$3,647,836",20th Century Fox,N/A,True,,
840,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
841,3%,2016–,TV-MA,25 Nov 2016,49 min,"Action, Drama, Sci-Fi, Thriller",N/A,Pedro Aguilera,"Bianca Comparato, Vaneza Oliveira, Rodolfo Valente, Zezé Motta","A thriller set in a world sharply divided between progress and devastation, where people are given the chance to make it to the ""better side"" but only 3% of the candidates succeed.",Portuguese,Brazil,1 nomination.,https://m.media-amazon.com/images/M/MV5BNGMzMWFiODMtMmM3Yy00OGQ5LWExZTAtY2VjZDY1ZTliMzNkXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,"18,785",tt4922804,series,,,,,True,,2
842,Tales of the City,2019–,N/A,07 Jun 2019,60 min,Drama,N/A,Lauren Morelli,"Laura Linney, Ellen Page, Paul Gross, Murray Bartlett","A middle-aged Mary Ann returns to San Francisco and reunites with the eccentric friends she left behind. ""Tales of the City"" focuses primarily on the people who live in a boardinghouse turned apartment complex owned by Anna Madrigal at 28 Barbary Lane, all of whom quickly become part of what Maupin coined a ""logical family"". It's no longer a secret that Mrs. Madrigal is transgender. Instead, she ...",English,USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BNjVhMjBhMDYtYTVlZi00MWM3LTg1MDktYjc1NmZhOTNkOTA5XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,"5,164",tt7087260,series,,,,,True,,1
843,I Am Mother,2019,TV-14,07 Jun 2019,113 min,"Drama, Mystery, Sci-Fi, Thriller",Grant Sputore,"Michael Lloyd Green (screenplay by), Grant Sputore (story by), Michael Lloyd Green (story by)","Rose Byrne, Maddie Lenton, Luke Hawker, Summer Lenton","In the wake of humanity's extinction, a teenage girl is raised by a robot designed to repopulate the earth. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.",English,Australia,3 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTkxMTczNTA4Nl5BMl5BanBnXkFtZTgwNDAyMzgwODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.7,"62,056",tt6292852,movie,07 Jun 2019,N/A,Netflix,N/A,True,,
844,The Black Godfather,2019,TV-MA,07 Jun 2019,118 min,Documentary,Reginald Hudlin,N/A,"Clarence Avant, Hank Aaron, Gwen Adolph, Dina R. Andrews","Follows the life of Clarence Avant, the ultimate, uncensored mentor and behind-the-scenes rainmaker in music, film, TV and politics.",English,USA,4 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZmFhNjM5MTItZDRkNS00ZjUyLTkyMWUtZjg1YWZjMjFlYjg0XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.4,699,tt10289996,movie,07 Jun 2019,N/A,Netflix,N/A,True,,
845,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
846,Super Monsters Monster Pets,2019–,N/A,07 Jun 2019,N/A,Animation,N/A,N/A,N/A,N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNTdkYjAxZWQtYTNmNC00NTJjLWI0MGEtM2Q3ODkxMzVlN2NjXkEyXkFqcGdeQXVyNjg3MDMxNzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,23,tt10370958,series,,,,,True,,1
847,Pachamama,2018,PG,12 Dec 2018,72 min,"Animation, Adventure, Family, Fantasy",Juan Antin,"Juan Antin (original scenario and dialogue), Patricia Valeix (original scenario and dialogue), Olivier de Bannes (original scenario and dialogue), Nathalie Hertzberg (original scenario and dialogue), Christophe Poujol (collaboration), Jean-Marc Pannetier (collaboration), Christine Ponzevera (collaboration), Isabelle Blanchard (collaboration)","Andrea Santamaria, India Coenen, Saïd Amadis, Marie-Christine Darah",A young boy living in a remote village in the Andes Mountains dreams of becoming shaman.,"English, French","France, Luxembourg, Canada",2 nominations.,https://m.media-amazon.com/images/M/MV5BNTE2N2Q0OWMtNmU5MS00MGY5LWE0ZjItMWUyMGZiOGU4NTlhXkEyXkFqcGdeQXVyNjYxNzY5MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,480,tt5541002,movie,07 Jun 2019,N/A,Netflix,N/A,True,,
848,Rock My Heart,2017,TV-PG,07 Jun 2019,105 min,Drama,Hanno Olderdissen,"Clemente Fernandez-Gil (screenplay), Hanno Olderdissen (collaboration on screenplay), Clemente Fernandez-Gil (story), Hanno Olderdissen (story), Brian Cordray (Story Consultant)","Emilio Sakraya, Lena Klenke, Dieter Hallervorden, Milan Peschel","17-year-old Jana has a congenital heart defect. To defy fate, Jana seeks every challenge, plunges into every wild and dangerous adventure. Her parents does not like that and are even more in constant fear of their daughter.",German,Germany,N/A,https://m.media-amazon.com/images/M/MV5BNDM4MGRkYTEtMzc1ZS00ZDhhLTgzMDgtMmRmYjhhYTcwYTk3XkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,500,tt5870322,movie,N/A,N/A,N/A,N/A,True,,
849,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
850,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
851,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
852,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
853,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
854,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
855,Ms. Mammy,2012,N/A,25 Oct 2012,93 min,"Comedy, Romance",Wael Ihsan,N/A,"Hassan Abdel Fattah, Yasmin Abdulaziz, Soleiman Eid, Saad El Soghayar",Story of the comedy film signifies the importance of a family to every human. Yasmine portrays two personalities and the dilemmas that shell face.,Arabic,Egypt,N/A,https://m.media-amazon.com/images/M/MV5BYzk1NzcwYTMtZGM2NS00ODA1LTkwMzAtZGZhNjcxNWYyMDYyXkEyXkFqcGdeQXVyNDkxMzY0Mjk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,215,tt2493390,movie,N/A,N/A,N/A,N/A,True,,
