,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,totalSeasons
718,Stasis,2017,Not Rated,29 Aug 2017,90 min,"Adventure, Sci-Fi",Nicole Jones-Dion,Nicole Jones-Dion,"Anna Harr, Mark Grossman, London Grace, Tiana Masaniai",After a night out of partying Ava wakes up and sneaks back home only to find that somebody's already in her bed and they look exactly like her. Ava learns that a time-traveling fugitive has stolen her body and she is now a ghost and invisible to everyone.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNzcwNTJjZTEtODI5MC00NjVkLTgzNzYtNzZkNDFmNTljZWEwXkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.0/10'}]",N/A,3.0,"3,272",tt5702566,movie,29 Aug 2018,N/A,Xlrator Media,N/A,True,,
719,The Dirty Picture,2011,Not Rated,02 Dec 2011,144 min,"Biography, Drama",Milan Luthria,"Rajat Arora (dialogue), Rajat Arora (screenplay), Rajat Arora, Aditi Mediratta (associate writer), Rajshri Sudhakar (Dialogue Writer: Telugu)","Vidya Balan, Emraan Hashmi, Tusshar Kapoor, Naseeruddin Shah","The love story between an actress and a director, inspired by the life of the late south Indian actress Silk Smitha.","Hindi, Tamil, English",India,26 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BNDI0OTlhYmEtNzQ3MS00OTI0LTk4NWUtN2YxNTgyYmY0YmNhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,"8,120",tt1954206,movie,N/A,N/A,N/A,N/A,True,,
720,Limitless,2016,N/A,N/A,6 min,"Short, Drama",Rory McLeod,Rory McLeod,"Pedro Marcelino, Mikhayla Dennis, Caitlin Pettit, Clancy McLeod","Zoe thinks people have always stared, giggled and judged her, but how does she know its true?",English,Australia,N/A,N/A,[],N/A,N/A,N/A,tt6649510,movie,N/A,N/A,N/A,N/A,True,,
721,10 jours en or,2012,N/A,11 Jan 2012,95 min,"Comedy, Drama",Nicolas Brossette,Nicolas Brossette,"Franck Dubosc, Claude Rich, Marie Kremer, Mathis Touré","Bachelor Marc Bajau travels the country on behalf of a clothing brand. He loves life on the road, free from responsibility. But when he starts a new tour to promote the latest line, a ...",French,France,N/A,https://m.media-amazon.com/images/M/MV5BOGIxYWFhY2UtNzU3Yy00YzNiLWE0NTgtNGJmOTU5OTcyYThmXkEyXkFqcGdeQXVyNjg3MDAyMTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,611,tt1729630,movie,N/A,N/A,Metropolitan Filmexport,N/A,True,,
722,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
723,Tik Tok,2016,N/A,15 Jul 2016,103 min,"Crime, Mystery",Li Jun,Xiaoyang Ding (screenplay),"Wallace Chung, Jung-jae Lee, Yueting Lang, Chae-yeong Lee",Guo Zhida and his twins brother scheme an bomb explosion near the gym to take away money from gambling group. Korean police officer and psychologist Yang cooperates to prevent this conspiracy.,"Mandarin, Korean, English",China,3 nominations.,https://m.media-amazon.com/images/M/MV5BMjE5ODhhNjQtOWFjMC00NzcxLWE4YWEtNTQ1Nzc5NmUxMmI4XkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,452,tt6033150,movie,N/A,N/A,N/A,N/A,True,,
724,Players,2012,N/A,06 Jan 2012,163 min,"Action, Crime, Thriller","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Nikhat Bhatty (story), Bhaskar Hazarika (story), Rohit Jugraj (screenplay), Sourabh Ratnu (story), Sudip Sharma (screenplay)","Vinod Khanna, Abhishek Bachchan, Bobby Deol, Sonam Kapoor","Two thieves, a magician, a computer hacker, a wannabe actor and a explosives expert plan a robbery to fulfill the dream of Victor Braganza. Will they be successful or will destiny have something different for them?","Hindi, English",India,2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BOTQyNmQyYmYtMTU0NS00MGRiLTlhYTEtYmZiZDNkYTY4ZDQ4XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]",N/A,4.1,"3,676",tt1784589,movie,N/A,N/A,N/A,N/A,True,,
725,The Tenth Man,2016,Unrated,11 Feb 2016,82 min,"Comedy, Drama",Daniel Burman,Daniel Burman (screenplay),"Alan Sabbagh, Julieta Zylberberg, Usher Barilka, Elvira Onetto","After years away, Ariel (Alan Sabbagh) returns to Buenos Aires seeking to reconnect with his father Usher, who founded a charity foundation in Once, the city's bustling Jewish district ...","Spanish, Hebrew, Yiddish",Argentina,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNjA5MzA3MDM0NF5BMl5BanBnXkFtZTgwMDUwNTMyOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,5.7,739,tt5446610,movie,N/A,"$63,201",BDCine,N/A,True,,
726,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
727,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
728,Albion: The Enchanted Stallion,2016,TV-PG,04 Apr 2017,106 min,"Action, Adventure, Comedy, Family, Fantasy",Castille Landon,"Castille Landon, Sarah Scougal, Ryan O'Nan","Avery Arendes, Stephen Dorff, Johnny Sequoyah, Heather Rae Friedenberg","A twelve-year-old girl is transported by a magical black stallion to the mystical world of ALBION, where she discovers that she alone is the key to saving an entire race of people.",English,"USA, Bulgaria",N/A,https://m.media-amazon.com/images/M/MV5BZTVlN2JmNzgtYWYyZi00NzhkLWJjMzgtOGVjZTAxMTZiYjg5XkEyXkFqcGdeQXVyNDE2MDE2Nzc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,"1,234",tt4518260,movie,N/A,N/A,N/A,N/A,True,,
729,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
730,Gypsy,2017,TV-MA,30 Jun 2017,51 min,"Drama, Thriller",N/A,Lisa Rubin,"Naomi Watts, Billy Crudup, Sophie Cookson, Karl Glusman",Therapist Jean Holloway becomes too immersed in the lives of her patients.,English,"USA, UK",N/A,https://m.media-amazon.com/images/M/MV5BMTEzMTA1MTMyMjReQTJeQWpwZ15BbWU4MDY3MzUyMzIy._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,"12,752",tt5503718,series,,,,,True,,1
731,Russell Brand from Addiction to Recovery,2012,N/A,30 Jun 2017,60 min,Documentary,Ross Wilson,Russell Brand,"Russell Brand, Amy Winehouse, Mitch Winehouse","After the death of his friend Amy Winehouse from an overdose, Russel Brand looks back on his own years of addiction and wants to show that not all addicts turn out the same way.",English,UK,N/A,https://m.media-amazon.com/images/M/MV5BZTdlNTIyZjEtYjM2Yy00NjNiLWJjOGEtOTc2MDE1MmEyNDdmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjYzMjA3NzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,351,tt2626962,movie,N/A,N/A,N/A,N/A,True,,
732,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
733,Okja,2017,TV-MA,28 Jun 2017,120 min,"Action, Adventure, Drama, Sci-Fi",Bong Joon Ho,"Bong Joon Ho (screenplay by), Jon Ronson (screenplay by), Bong Joon Ho (story by)","Tilda Swinton, Sheena Kamal, Michael Mitton, Colm Hill","A young girl risks everything to prevent a powerful, multinational company from kidnapping her best friend - a fascinating beast named Okja.","English, Korean, Spanish","South Korea, USA",7 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BMjQxMTcxNDgxN15BMl5BanBnXkFtZTgwOTczNTIzMjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.3,"88,020",tt3967856,movie,28 Jun 2017,N/A,Netflix,N/A,True,,
734,Chris D'Elia: Man on Fire,2017,TV-MA,27 Jun 2017,65 min,"Documentary, Comedy",Bill D'Elia,Chris D'Elia,Chris D'Elia,"Actor and comic Chris D'Elia delivers a hilarious take down of life's greatest pitfalls in his Netflix Original comedy special ""Chris D'Elia: Man on Fire.""",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMDE3Y2RkZjMtNGYwNC00NjI5LWJkNzUtNjZlYmYyMmFhMTJlXkEyXkFqcGdeQXVyMTk2ODU0OTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,"1,255",tt7068896,movie,27 Jun 2017,N/A,Netflix,N/A,True,,
735,I Am Michael,2015,Not Rated,27 Jan 2017,98 min,"Biography, Drama, Romance",Justin Kelly,"Justin Kelly, Stacey Miller (based on an article by), Benoit Denizet Lewis (based on the magazine article ""My Ex-Gay Friend"" by)","James Franco, Zachary Quinto, Emma Roberts, Charlie Carver","Based on the fascinating true-life story of Michael Glatze, a gay activist who becomes a Christian pastor after identifying as a heterosexual.",English,USA,8 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjAxNjI1NDc1Nl5BMl5BanBnXkFtZTgwMzQ1NTQwMTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,5.6,"4,604",tt3713030,movie,07 Mar 2017,N/A,Brainstorm Media,N/A,True,,
736,You Get Me,2017,TV-MA,23 Jun 2017,89 min,"Crime, Drama, Romance, Thriller",Brent Bonacorso,Ben Epstein,"Bella Thorne, Halston Sage, Taylor John Smith, Nash Grier","A one night stand turns into a nightmare for a High School student, when the obsession of a young woman grows dangerous.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjI5ODUxNjE5NV5BMl5BanBnXkFtZTgwNDgyOTc2MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,"10,532",tt5539054,movie,23 Jun 2017,N/A,Netflix,N/A,True,,
737,Nobody Speak: Trials of the Free Press,2017,TV-14,23 Jun 2017,95 min,Documentary,Brian Knappenberger,Brian Knappenberger,"Nick Denton, Hulk Hogan, Donald Trump, James G Wright","The trial between Hulk Hogan and Gawker Media pitted privacy rights against freedom of the press, and raised important questions about how big money can silence media. This film is an ...",English,"Netherlands, USA",4 nominations.,https://m.media-amazon.com/images/M/MV5BODg3ODgxMjk1NV5BMl5BanBnXkFtZTgwMzE3Mjg2MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.5,"3,335",tt6333064,movie,23 Jun 2017,N/A,Netflix,N/A,True,,
738,American Anarchist,2016,TV-MA,08 Oct 2016,80 min,Documentary,Charlie Siskel,Charlie Siskel,"Ochan Kusuma-Powell, William Powell, Gavrilo Princip, Joan Rivers","The story of one of the most infamous books ever written, ""The Anarchist Cookbook,"" and the role it's played in the life of its author, now 65, who wrote it at 19 in the midst of the counterculture upheaval of the late '60s and early '70s.",English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BZjhkZGNhYWYtN2M0My00ZTRkLTg2NzYtZjY4MTVjZGZlYTMwL2ltYWdlXkEyXkFqcGdeQXVyMTY2NTQ3ODc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,5.8,"1,536",tt6032170,movie,N/A,N/A,Bow and Arrow Entertainment,N/A,True,,
739,XX,2017,R,17 Feb 2017,80 min,Horror,"Roxanne Benjamin, Karyn Kusama, St. Vincent, Jovanka Vuckovic","Jovanka Vuckovic (written for the screen by), Jack Ketchum (based on the story written by), Roxanne Benjamin, St. Vincent, Roxanne Benjamin, Karyn Kusama","Natalie Brown, Jonathan Watton, Peter DaCunha, Peyton Kennedy",Four short horror films that are directed and written by women.,English,"Canada, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BM2U5NzlhMGYtODUzOS00Nzk0LWE1YTYtZDE0YzMwMzI0ODJlXkEyXkFqcGdeQXVyNjY0MjcwODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,4.5,"10,581",tt3322892,movie,23 May 2017,"$30,611",XYZ Films,N/A,True,,
740,Aiyyaa,2012,Not Rated,12 Oct 2012,152 min,"Comedy, Romance",Sachin Kundalkar,N/A,"Rani Mukerji, Prithviraj Sukumaran, Nirmiti Sawant, Subodh Bhave","A woman goes on the hunt for her dream man, armed with her wild imagination, her passion for Masala-films, and her ultra-sensitive sense of smell.",Hindi,India,4 nominations.,https://m.media-amazon.com/images/M/MV5BNWI5MzdiZmYtNzFjYi00YmIxLWE5NzMtM2ViODhmZTk1YWIwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",N/A,4.3,"1,619",tt2255934,movie,11 Dec 2012,N/A,Viva Entertainment,N/A,True,,
741,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
742,Bokeh,2017,TV-MA,24 Mar 2017,92 min,"Drama, Sci-Fi","Geoffrey Orthwein, Andrew Sullivan","Geoffrey Orthwein, Andrew Sullivan","Maika Monroe, Matt O'Leary, Arnar Jónsson, Gunnar Helgason","On a romantic getaway to Iceland, a young American couple wake up one morning to discover every person on earth has disappeared. Their struggle to survive and to reconcile the mysterious ...",English,"USA, Iceland",1 nomination.,https://m.media-amazon.com/images/M/MV5BMTg3MzQwMDY4OV5BMl5BanBnXkFtZTgwNjIzMTQzMTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,5.0,"6,485",tt3722062,movie,24 Mar 2017,N/A,Screen Media Films,N/A,True,,
743,Amar Akbar Anthony,2015,N/A,16 Oct 2015,140 min,"Comedy, Crime",Nadirsha,"Bibin George, Vishnu Unnikrishnan","Prithviraj Sukumaran, Jayasurya, Indrajith Sukumaran, Namitha Pramod","Amar, Akbar and Anthony are close friends living in Kochi. They enjoy a carefree life. Their perceptions and beliefs get shattered with an unexpected event and the resulting story forms the plot of the movie.",Malayalam,India,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNWExOGQ2YjMtMmM4My00NzlhLWJkYmYtN2FiYjg2MjZkMmM4XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,"1,934",tt5082670,movie,N/A,N/A,N/A,N/A,True,,
744,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
745,Rory Scovel Tries Stand-Up for the First Time,2017,TV-MA,20 Jun 2017,66 min,"Documentary, Comedy",Scott Moran,Rory Scovel,"Rory Scovel, Jack White, Ben Swank, Ben Kronberg","Comedian Rory Scovel storms the stage in Atlanta, where he shares unfocused thoughts about things that mystify him, relationships and the thong song",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZWUxM2FlNzktZTUzZC00YmU0LTg2MGItNzQxMGYwZTAzYWFiXkEyXkFqcGdeQXVyNzc2ODcwNzA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",N/A,6.7,689,tt7044010,movie,20 Jun 2017,N/A,Netflix,N/A,True,,
746,What the Health,2017,N/A,07 Mar 2017,97 min,Documentary,"Kip Andersen, Keegan Kuhn","Kip Andersen, Kip Andersen, Keegan Kuhn, Keegan Kuhn","Kip Andersen, Larry Baldwin, Neal Barnard, Tia Blanco","An intrepid filmmaker on a journey of discovery as he uncovers possibly the largest health secret of our time and the collusion between industry, government, pharmaceutical and health organizations keeping this information from us.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BYWU3ZTk1ZDgtNTFlOC00MGRjLWFiZmQtYmI0Y2JjMmI5YTBkXkEyXkFqcGdeQXVyNzI5MjI4MTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,"25,236",tt5541848,movie,N/A,N/A,A.U.M. Films &amp; Media,N/A,True,,
747,Raees,2017,Not Rated,25 Jan 2017,143 min,"Action, Crime, Drama",Rahul Dholakia,"Rahul Dholakia, Harit Mehta, Niraj Shukla, Ashish Vashi","Raj Arjun, Shubham Chintamani, Shubham Tukaram, Yug",A bootlegger sets out to improve his community as a promising leader but falls in a political trap.,Hindi,India,3 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BMTc2NTYwMTE1NV5BMl5BanBnXkFtZTgwODQ5MzAwMTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,6.8,"37,898",tt3405236,movie,N/A,"$3,262,954",Red Chillies Entertainments,N/A,True,,
748,World of Winx,2016–2017,TV-Y7,04 Nov 2016,30 min,"Animation, Action, Comedy, Family, Fantasy, Mystery",N/A,Iginio Straffi,"Rebecca Soler, Alysha Deslorieux, Haven Paschall, Eileen Stevens",The Winx travel all over the world searching for talent for WOW. and preventing the mysterious talent thief from kidnapping them.,English,"Italy, USA",1 win.,https://m.media-amazon.com/images/M/MV5BZmIxNTg0NjEtMTIyOS00OTI2LWJhMmQtOTA2YWZlNzAxODQ4XkEyXkFqcGdeQXVyNjgxMTg0OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,445,tt5874596,series,,,,,True,,2
749,CounterPunch,2017,N/A,16 Jun 2017,91 min,Documentary,Jay Bulger,Jay Bulger,"Oscar De La Hoya, David Diamante, Bernard Hopkins, Sugar Ray Leonard","The seasoned pro. The Olympic hopeful. The young up-and-comer. The ring is their home, and the titles are their dream. As boxing' popularity wanes, three fighters at different stages of ...",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BY2Q5ZTViN2ItNDRlOS00MjE1LWI1ODctNjFhNjI2MzM5NWZlXkEyXkFqcGdeQXVyNjc4Nzk3NzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,667,tt7022034,movie,16 Jun 2017,N/A,Netflix,N/A,True,,
750,Pyaar Ka Punchnama 2,2015,Not Rated,16 Oct 2015,137 min,"Comedy, Drama, Romance",Luv Ranjan,"Luv Ranjan (story), Rahul Mody (screenplay and dialogue), Tarun Jain (screenplay and dialogue), Luv Ranjan (screenplay and dialogue)","Kartik Aaryan, Omkar Kapoor, Sunny Singh Nijjar, Nushrat Bharucha","After falling in love, three roommates experience changes in their lives.",Hindi,India,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTcxNDY5NjA5NV5BMl5BanBnXkFtZTgwNjcyMTk5NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}]",N/A,7.3,"13,135",tt4430136,movie,N/A,"$39,312",Panorama Studios,N/A,True,,
751,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
752,Madras Cafe,2013,Not Rated,23 Aug 2013,130 min,"Action, Drama, Thriller",Shoojit Sircar,"Shubhendu Bhattacharya (story and screenplay), Juhi Chaturvedi (dialogue), Somnath Dey (story and screenplay), Dusan Tolmac (additional screenplay)","John Abraham, Nargis Fakhri, Raashi Khanna, Prakash Belawadi",An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.,Hindi,India,10 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMTg1MzU5ODM4Nl5BMl5BanBnXkFtZTcwOTQ3MTM5OQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,"21,537",tt2855648,movie,N/A,N/A,Viva Entertainment,N/A,True,,
753,"Oh, Hello on Broadway",2017,TV-MA,13 Jun 2017,104 min,Comedy,"Michael John Warren, Alex Timbers","Nick Kroll, John Mulaney","Nick Kroll, John Mulaney, Steve Martin","Two delusional geriatrics reveal curious pasts, share a love of tuna and welcome a surprise guest in this filming of the popular comedy show.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZmQ3YmM0NGMtYmRmNi00ZWY4LTk5MGYtYzUyODA4ODBlODE3XkEyXkFqcGdeQXVyMjQzNzk2ODk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",N/A,7.8,"1,977",tt6987652,movie,13 Jun 2017,N/A,Netflix,N/A,True,,
754,Man to Man,2017,N/A,21 Apr 2017,80 min,"Action, Drama, Thriller",N/A,N/A,"Hae-Jin Park, Sung-woong Park, Min-Jung Kim, Jason Nelson",A secret agent works under cover as a bodyguard and is forced to deal with both national security missions as well as a temperamental superstar.,Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BZmNjNzI0NzQtNzIzZS00ODcwLThiNWQtMDM1NmE0ODU2Nzk2XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,657,tt6032762,series,,,,,True,,1
755,Black Snow,2017,N/A,10 Jun 2017,90 min,"Crime, Drama, Mystery, Thriller",Martin Hodara,"Leonel D'Agostino, Martin Hodara","Leonardo Sbaraglia, Laia Costa, Ricardo Darín, Dolores Fonzi","Accused of killing his brother during adolescence, Salvador lives alone in the middle of Patagonia. Several decades later, his brother Marcos and his sister-in-law Laura, come to convince him to sell the lands they share by inheritance.",Spanish,"Argentina, Spain",2 nominations.,https://m.media-amazon.com/images/M/MV5BNzc4YzZiNjAtMzRhYS00MzI3LTk1ZTYtZWVmODYzYjZmZDk3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTc5MTM5MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,"4,543",tt5614612,movie,N/A,N/A,N/A,N/A,True,,
756,My Only Love Song,2017–,N/A,09 Jun 2017,N/A,"Fantasy, Romance",N/A,N/A,Ahn Bo-Hyun,"Soo-jung is a conceited pop star who believes that status and money can get you anywhere. She accidentally falls into a time-slip portal and travels to the past, where she meets On-dal, a ...",Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BMWJkNzc3YjEtNjQyZS00YzZlLWI5M2ItM2RmMzIzYmZiYmU4XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,384,tt6125832,series,,,,,True,,1
757,Shimmer Lake,2017,TV-MA,09 Jun 2017,83 min,"Crime, Drama, Mystery, Thriller",Oren Uziel,Oren Uziel,"Benjamin Walker, Rainn Wilson, Stephanie Sigman, John Michael Higgins",An inventive crime thriller told backwards -- reversing day by day through a week -- following a local sheriff's quest to unlock the mystery of three small town criminals and a bank heist gone wrong.,English,"Canada, USA",N/A,https://m.media-amazon.com/images/M/MV5BZGQ5NzVjZGMtOGM5NC00NjI4LTg5NzQtMjYzOWExMmE1NWYwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",N/A,6.2,"10,036",tt1386691,movie,09 Jun 2017,N/A,Netflix,N/A,True,,
